source,country,country_name,title,company,location,salary_min,salary_max,description,url,posted,skills,query,fetched_at
adzuna,us,United States,"Manager or Senior Manager, Energy Storage Engineer",DESRI,"Greenwood Village, Arapahoe County",150000.0,180000.0,"About the role DESRI is seeking a talented and highly motivated individual to join its team as an engineer focused on energy storage. This role offers the opportunity to work in an inclusive, collaborative, and engaging working environment while championing DESRI’s brand as an industry leader. What you'll do You’ll play a critical role in ensuring the efficient and effective operation of energy storage assets. You’ll be tasked with collaborating with the engineering, procurement, and constructi…",https://www.adzuna.com/details/5677795701?utm_medium=api&utm_source=1fc61054,2026-03-25T02:10:17Z,"['RTU', 'energy storage', 'procurement']",energy storage engineer,2026-04-04T14:49:07.311132
adzuna,us,United States,"Manager or Senior Manager, Energy Storage Engineer","DESRI Project Management Services, L.L.C.","Castlewood, Centennial",150000.0,180000.0,About DESRI DESRI (formerly D. E. Shaw Renewable Investments) is a market-leading owner and operator of renewable energy projects throughout the United States. We have acquired or developed approximately 11 gigawatts of contracted capacity across a portfolio of over 70 renewable energy projects in 24 states. About the role DESRI is seeking a talented and highly motivated individual to join its team as an engineer focused on energy storage. This role offers the opportunity to work in an inclusiv…,https://www.adzuna.com/details/5677566319?utm_medium=api&utm_source=1fc61054,2026-03-24T21:11:41Z,"['RTU', 'energy storage', 'contract']",energy storage engineer,2026-04-04T14:49:07.311314
adzuna,us,United States,Energy Storage Engineer – Senior Level (Hybrid/Remote),Barr Engineering Co,"Ann Arbor, Washtenaw County",115000.0,140000.0,"The role – what you’ll do Barr is seeking an energy storage engineer to join our electrical engineering team and support our facility, utility, industrial, fuels, and mining clients. In this multidisciplinary role, you will assist with energy-storage business-development efforts across a variety of market opportunities. You will work to understand the energy storage market, market trends, and growth opportunities, and help build our energy-storage business-development strategy and service offer…",https://www.adzuna.com/details/5499655396?utm_medium=api&utm_source=1fc61054,2025-11-16T16:01:09Z,"['electrical engineering', 'RTU', 'energy storage']",energy storage engineer,2026-04-04T14:49:10.072491
adzuna,us,United States,Energy Storage Project Engineer,Westinghouse Electric - USA,"Juno Beach, Palm Beach County",114400.0,124800.0,"Opportunity Overview : Energy Storage Project Engineer based in Juno Beach, FL. This is an 11-months contract assignment (W-2). You will involve yourself with renewable energy battery augmentation projects, from conception through execution. You will have exposure to teams across the organization. You have the critical responsibility of planning, designing, and implementing multiple energy storage augmentation projects. This involves exploration of subject area, definition of scope, engineering…",https://www.adzuna.com/details/5682665214?utm_medium=api&utm_source=1fc61054,2026-03-30T02:07:11Z,"['LV', 'RTU', 'energy storage', 'contract']",energy storage engineer,2026-04-04T14:49:10.073133
adzuna,us,United States,Energy Storage Project Engineer,US Tech Solutions,"Juno Beach, Palm Beach County",152404.84,152404.84,"$60-$70 per hour Juno Beach, FL Contract Duration: 12 months contract with potential extends or Convert Job Description:  Employees in this role have the responsibility of planning, designing, and executing various aspects of energy storage projects.  This involves exploration of subject area, definition of scope, engineering oversight and consulting across cross functional teams to deliver a best-in-class product.  The ideal candidate embodies a blend of technical expertise with strong project…",https://www.adzuna.com/details/5607954730?utm_medium=api&utm_source=1fc61054,2026-01-31T16:44:44Z,"['LV', 'energy storage', 'contract']",energy storage engineer,2026-04-04T14:49:10.073315
adzuna,us,United States,Energy Storage Systems Engineer,Lightshift Energy,"Rosslyn, Arlington County",132523.8,132523.8,"Full-time Description About Lightshift Energy: Founded at the beginning of 2019, Lightshift Energy (formerly Delorean Power) focuses on the development, design, financing, construction, ownership and operations of utility-scale energy storage projects in the US. Large-scale batteries allow our customers to save costs, operate the grid more reliably, and balance variations in wind and solar production. Located in Arlington, VA, Lightshift Energy works with utilities and large electric consumers …",https://www.adzuna.com/details/5604119618?utm_medium=api&utm_source=1fc61054,2026-01-28T19:28:55Z,"['grid', 'energy storage']",energy storage engineer,2026-04-04T14:49:10.073637
adzuna,us,United States,Senior Energy Storage Electrical Engineer,Power System Engineering Inc,"Fitchburg, Dane County",111561.0,133272.0,"People  Problem Solving = Progress Excellence Through People! Take your engineering career to the next level by working with energetic, talented, and forward-thinking colleagues and clients who invest in the collective good, take a balanced approach to sustainable solutions, are flexible to the realities of complex changes, and provide genuine effort to do the right by others. Who We Are: PSE is an electrical energy expert that provides relationship-driven engineering and consulting services fo…",https://www.adzuna.com/details/5222423956?utm_medium=api&utm_source=1fc61054,2025-05-29T15:52:09Z,"['LV', 'energy storage', 'AI']",energy storage engineer,2026-04-04T14:49:18.572213
adzuna,us,United States,"Energy Storage Project Engineer (Mineral County, Nevada)",SOLV Energy,US,74124.0,92655.0,"SOLV Energy is a leading provider of infrastructure services to the power industry, designing, building and maintaining utility scale solar, battery storage and high voltage substation projects nationwide. Job Description Summary: The Energy Storage Project Engineer will assist the Project Manager in the administration and coordination of the daily operations of the project site to deliver a safe and quality project. Support successful execution of Battery Energy Storage System (BESS) projects …",https://www.adzuna.com/details/5658671154?utm_medium=api&utm_source=1fc61054,2026-03-08T15:51:09Z,"['substation', 'LV', 'battery storage', 'BESS', 'energy storage', 'AI']",energy storage engineer,2026-04-04T14:49:18.572430
adzuna,us,United States,"Energy Storage Project Engineer (San Juan County, NM)",SOLV Energy,US,74124.0,92655.0,"SOLV Energy is a leading provider of infrastructure services to the power industry, designing, building and maintaining utility scale solar, battery storage and high voltage substation projects nationwide. Job Description Summary: The Energy Storage Project Engineer will assist the Project Manager in the administration and coordination of the daily operations of the project site to deliver a safe and quality project. Support successful execution of Battery Energy Storage System (BESS) projects …",https://www.adzuna.com/details/5681900752?utm_medium=api&utm_source=1fc61054,2026-03-28T23:13:43Z,"['substation', 'LV', 'battery storage', 'BESS', 'energy storage', 'AI']",energy storage engineer,2026-04-04T14:49:18.572626
adzuna,us,United States,Energy Storage Design Engineer (C&I/Medium Voltage),Torus,"Granger, Salt Lake County",112019.44,112019.44,"About Torus Torus is headquartered in Utah and is expanding manufacturing at our 540,000-square-foot facility in Salt Lake City called GigaOne. Our mission is to build the world’s first mesh energy infrastructure — built to unite people and communities through resilient, secure, and intelligent power. We design, engineer, manufacture, install, and support our systems end-to-end, standing behind them throughout their lifecycle. Torus systems help reduce costs, lower emissions, and protect facili…",https://www.adzuna.com/details/5686645333?utm_medium=api&utm_source=1fc61054,2026-04-01T21:08:41Z,"['energy storage', 'emissions']",energy storage engineer,2026-04-04T14:49:18.573142
adzuna,us,United States,Goodnight Distinguished Chair in Battery and Energy Storage Systems Engineering,NC State University,"Raleigh, Wake County",99546.01,99546.01,"Preferred Qualifications Expertise in battery technologies, electrochemical energy storage, or related fields. Experience in participating on and/or /leading multidisciplinary research and innovation teams. Work Schedule Hours may vary",https://www.adzuna.com/details/5682617262?utm_medium=api&utm_source=1fc61054,2026-03-30T00:15:23Z,"['energy storage', 'AI']",energy storage engineer,2026-04-04T14:49:18.573278
adzuna,us,United States,Energy Storage Preconstruction Project Engineer,SOLV Energy,US,72000.0,90000.0,"SOLV Energy is a leading provider of infrastructure services to the power industry, designing, building and maintaining utility scale solar, battery storage and high voltage substation projects nationwide. Job Description Summary: The Preconstruction Project Engineer Energy Storage will support the preconstruction team, coordinate and manage project deliverables to achieve project profitability and schedule goals. This position is team oriented, fast paced and responsible for the coordination a…",https://www.adzuna.com/details/5681973673?utm_medium=api&utm_source=1fc61054,2026-03-29T01:39:04Z,"['substation', 'LV', 'battery storage', 'energy storage', 'AI']",energy storage engineer,2026-04-04T14:49:18.573479
adzuna,us,United States,"Senior Project Engineer, Energy Storage Advisory","UL, LLC","Latham, Albany County",218514.81,218514.81,"As a member of UL Solutions' Energy Storage Advisory team within the North American Renewables business, the Senior Project Engineer provides technical and commercial due-diligence support for Independent Engineering (IE) and Technical Advisory (TA) projects across energy storage, solar  storage, and hybrid renewable portfolios. This position supports project financing, tax equity, sales, and acquisition transactions by evaluating project contracts, financial models, technical designs, and docu…",https://www.adzuna.com/land/ad/5455697477?se=CHRcdDUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=36FC739A8DEE5F68A8F21E885C631A1C9EEAE53C,2025-10-19T19:17:43Z,"['energy storage', 'contract']",energy storage engineer,2026-04-04T14:49:18.573741
adzuna,us,United States,"Manager or Senior Manager, Energy Storage Technical Engineer (Asset Management)",DESRI,"Greenwood Village, Arapahoe County",160000.0,190000.0,"About the role DESRI is seeking a talented and highly motivated engineer to support the technical performance and long-term reliability of the firm’s growing battery energy storage portfolio. DESRI is a market-leading owner and operator of renewable energy projects throughout the United States. We have acquired or developed approximately 10 gigawatts of contracted capacity across a portfolio of over 70 renewable energy projects in 24 states. As a member of the Asset Management organization, thi…",https://www.adzuna.com/details/5677800117?utm_medium=api&utm_source=1fc61054,2026-03-25T02:24:04Z,"['energy storage', 'contract', 'asset management']",energy storage engineer,2026-04-04T14:49:18.574334
adzuna,gb,United Kingdom,Principal Engineer – Electrical Engineering (Power),BAE Systems,"Chapels, Kirkby-In-Furness",52964.47,52964.47,"Job Title: Principal Engineer – Electrical Engineering (Power) Location: : Barrow-in-Furness / Filton – (Hybrid -2 days a fortnight (Barrow), or 1 day a week(Filton) dependent on business needs. We offer a range of hybrid and flexible working arrangements – please speak to your recruiter about the options for this particular role Salary: £47,241 (Commensurate with skills and experience) Who we are: Join BAE Systems and you’ll be part of something bigger. As a valued member of our global colleag…",https://www.adzuna.co.uk/jobs/land/ad/5688827419?se=XBK4djUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=F6679BC6533430D0B56EF0B3D3F5B621EACBE18F,2026-04-03T18:27:29Z,['electrical engineering'],power engineer,2026-04-04T14:49:22.361280
adzuna,gb,United Kingdom,Consultant Engineer – Electrical Engineering (Power),BAE Systems,"The Hill, Millom",47190.94,47190.94,"Job Title: Consultant Engineer – Electrical Engineering Location: Barrow / Filton – Hybrid (Dependent on business needs) We offer a range of hybrid and flexible working arrangements – please speak to your recruiter about the options for this particular role Salary: £56,000 (Commensurate with skills and experience) Who we are: Join BAE Systems and you’ll be part of something bigger. As a valued member of our global colleague network, you’ll bring your unique skills and perspectives to help pione…",https://www.adzuna.co.uk/jobs/land/ad/5688827429?se=XBK4djUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=C792E8828AE3B6C6D3322AA0AB09187D65B0F477,2026-04-03T18:27:30Z,['electrical engineering'],power engineer,2026-04-04T14:49:22.362604
adzuna,gb,United Kingdom,Powered Access Engineer,Neos Recruitment Limited,"Forest Fields, Nottingham",45000.0,45000.0,"Powered Access Engineer Nottingham £46,000  Overtime  Vehicle  Benefits NEOS Engineering Recruitment are currently working with a well-established and highly respected powered access business who are looking to appoint an experienced Powered Access Engineer to support their operations in the Nottingham area. This is an excellent opportunity for a skilled engineer who enjoys working on a wide variety of powered access equipment and wants to be part of a professional engineering team where their …",https://www.adzuna.co.uk/jobs/land/ad/5661823817?se=dJLNeDUw8RGrBZNbY5I0fA&utm_medium=api&utm_source=1fc61054&v=B4B1ACA09847AE574DAD2CA429DE6F2DE4271BA7,2026-03-11T18:51:35Z,['RTU'],power engineer,2026-04-04T14:49:24.732162
adzuna,gb,United Kingdom,Power Systems Engineer,Camlin,"Lisburn, Northern Ireland",50063.28,50063.28,"About Camlin Camlin is a global technology leader that operates with the vision of bringing revolutionary products to life for a wide range of industries, including power and rail, and also has interests in a number of R&D projects in a variety of scientific sectors. At Camlin we believe in high quality engineering and design, allowing us to develop market leading products and services. In short, we love creating value for our customers by solving difficult problems. As of now, Camlin operates …",https://www.adzuna.co.uk/jobs/land/ad/5672698610?se=dJLNeDUw8RGrBZNbY5I0fA&utm_medium=api&utm_source=1fc61054&v=86167FA0380766D18027A9DF52AE2EEC3EE992E1,2026-03-20T03:13:06Z,"['power systems', 'LV', 'AI']",power engineer,2026-04-04T14:49:24.732509
adzuna,gb,United Kingdom,Associate HV Power Engineer,Tempest Jones Recruitment,"Eastern England, UK",77090.93,77090.93,"Associate HV Power Engineer - Data Centres & Power Sector High Voltage Systems, Substations, Transmission, Distribution, Grid Connections Manchester or Glasgow Competitive salary  employee ownership, benefits and long term progression Full-time permanent role This position sits within the growing UK power division of a major global engineering firm with deep capability in power, data centres, infrastructure and complex buildings. The organisation has a long established reputation in the America…",https://www.adzuna.co.uk/jobs/land/ad/5551370700?se=dJLNeDUw8RGrBZNbY5I0fA&utm_medium=api&utm_source=1fc61054&v=D2D674740FCDFF921645836429FD74B49E80F8BB,2025-12-21T23:52:25Z,"['substation', 'HV', 'grid', 'distribution', 'transmission']",power engineer,2026-04-04T14:49:24.732691
adzuna,gb,United Kingdom,Principal Power Electronics Engineer,Platform Recruitment Limited,"Treowen, Newtown",58085.83,58085.83,"Principal Power Electronics Engineer Competitive Salary|Newtown, Wales| Hybrid An opportunity for an experienced PrincipalPower Electronics Engineer to join an advanced R&D team, developing power electronics products from concept through to manufacture for industries such as automotive and industrial automation. Key Responsibilities Design and develop power electronic circuits and systems Lead design of critical power components for new products Use SPICE simulation to support design decisions …",https://www.adzuna.co.uk/jobs/land/ad/5666185453?se=3OxoejUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=A718E34966C02D89C9DB8F48F8D86FEFD8D8E04B,2026-03-15T07:21:39Z,"['RTU', 'power electronics']",power engineer,2026-04-04T14:49:27.696068
adzuna,gb,United Kingdom,Power Platform Engineer,Avanade,"London, UK",50083.81,50083.81,"Unlock the potential of Power Platform as a visionary engineer, transforming challenges into cutting-edge Automation and AI solutions. Embrace continuous learning and collaborate with global teams to shape the future of technology-driven excellence. Join us at Avanade, where creativity, innovation, and career growth thrive. Join Avanade as a Power Platform Consultant, where your expertise in Microsoft technologies will be the driving force behind delivering cutting-edge solutions to FTSE 250/10…",https://www.adzuna.co.uk/jobs/land/ad/5688818872?se=3OxoejUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=4B69A26D9D66D5CD91E149B497DD4667EFC6DA1F,2026-04-03T17:53:35Z,['AI'],power engineer,2026-04-04T14:49:27.696307
adzuna,gb,United Kingdom,Senior Power Electronics Engineer,Platform Recruitment Limited,"Treowen, Newtown",54119.95,54119.95,"Senior Power Electronics Engineer Competitive Salary| Newtown, Wales | Hybrid An opportunity for an experienced Senior Power Electronics Engineer to join an advanced R&D team, developing power electronics products from concept through to manufacture for industries such as automotive and industrial automation. Key Responsibilities Design and develop power electronic circuits and systems Lead design of critical power components for new products Use SPICE simulation to support design decisions Col…",https://www.adzuna.co.uk/jobs/land/ad/5666267258?se=3OxoejUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=6EF55C98619E33F33C5D2FCEBAE6EE6656BD130D,2026-03-15T09:15:43Z,"['RTU', 'power electronics']",power engineer,2026-04-04T14:49:27.696520
adzuna,gb,United Kingdom,Combined Heat & Power Lead Engineer,Muller Dairy,"Hampton Lovett, Droitwich",67224.38,67224.38,"Combined Heat & Power Lead Engineer Location: UK-wide (travel to sites required) Function: Engineering Excellence Employment Type: Permanent Status: Newly created role We are looking for an experienced Combined Heat & Power Lead Engineer to take technical ownership of our CHP assets across the UK. This is a key role within our Engineering Excellence function, responsible for ensuring our CHP plants operate safely, efficiently, and in full compliance with UK regulations, while driving continuous…",https://www.adzuna.co.uk/jobs/land/ad/5657480588?se=3OxoejUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=342ECE6B6DFC608781BEF492EABEBC861107E6C5,2026-03-07T10:41:13Z,[],power engineer,2026-04-04T14:49:27.697151
adzuna,gb,United Kingdom,Satellite Electrical Power Systems Engineer,IO Associates,"Reading, Berkshire",75000.0,75000.0,"Join Our Client's Innovative Space Team as a Satellite Electrical Power Systems Engineer About Our Client Our Client operates at the forefront of spacecraft technology within the aerospace sector. Renowned for pioneering developments in low Earth orbit satellite platforms and advanced propulsion systems, they are shaping the future of global connectivity and space exploration. Recognised for their collaborative culture, innovative approach, and commitment to excellence, they attract talented pr…",https://www.adzuna.co.uk/jobs/land/ad/5687046553?se=3OxoejUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=707D8FB4B8E7E0DE13FD4C2C44C83F19FC5642FE,2026-04-02T09:07:04Z,['power systems'],power engineer,2026-04-04T14:49:27.697368
adzuna,gb,United Kingdom,Senior Future Power Systems Engineer,MCS Group,"Belfast, Northern Ireland",55000.0,55000.0,"MCS Group is seeking a Senior Future Power System Engineer to join our clients Future Operations team, helping to deliver the Operational Policy Roadmap that will enable up to 95% renewable generation on the All-Island Power System by 2030. In this role, you will lead on dynamic stability and security modelling, develop and maintain the Lookahead Security Assessment Tool (LSAT), and support the integration of new technologies such as grid-forming technologies. You'll play a key part in ensuring…",https://www.adzuna.co.uk/jobs/land/ad/5688945391?se=3OxoejUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=F1FF558355C47ED85B940A505FC9BABC49E66876,2026-04-03T20:58:56Z,"['power systems', 'grid', 'AI', 'AMI', 'policy']",power engineer,2026-04-04T14:49:27.697575
adzuna,gb,United Kingdom,Electrical / Power Engineer,AtkinsRéalis,UK,59564.66,59564.66,"Job Description Overview Are you ready to take up a vital role in shaping some of our exciting projects? How about joining our talented team, where everyone has a voice, and together we face our clients' problems head-on. It's a diverse and inclusive work environment where world-class talent knows no distinctions. We know that different people have different priorities, which is why we're here to support you. Flexible and remote working is a central part of our culture. So talk to us about what…",https://www.adzuna.co.uk/jobs/land/ad/5597286575?se=3OxoejUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=CC26E10F24F6474E0B090EAF21027F5B687C1641,2026-01-23T16:41:34Z,[],power engineer,2026-04-04T14:49:27.697775
adzuna,gb,United Kingdom,Power Engineering Lead,Gridsight,UK,91096.61,91096.61,"Role Overview You will play a pivotal role in accelerating Gridsight’s expansion across the UK and Europe. Combining deep power engineering expertise with strong commercial acumen, you will drive pre-sales engagement, support tender responses, and act as a trusted advisor to utilities and distribution network operators (DNOs/DSOs) as they adopt Gridsight’s AI-driven grid analytics platform. Key Responsibilities Advanced Power Engineering Expertise Serve as an in-house subject matter expert on p…",https://www.adzuna.co.uk/jobs/details/5531010062?utm_medium=api&utm_source=1fc61054,2025-12-06T15:13:06Z,"['grid', 'distribution', 'AI']",power engineer,2026-04-04T14:49:27.697970
adzuna,gb,United Kingdom,Electrical Field Engineer – Power Systems Engineer,GE Vernova,UK,46866.27,46866.27,"Job Description Summary GE’s Power Conversion and Storage business, part of GE Vernova, provides electrification systems that are critical to customers’ power and energy needs for their high-performance applications. We work with some of the world’s major energy, maritime and industrial organizations, helping to enable a transition to energy efficiency and decarbonization, including through our specialist motors, power electronics, drives and control technologies. Job Description In a world whe…",https://www.adzuna.co.uk/jobs/land/ad/5681249954?se=4m4WfDUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=D1C6DCED8FADE8260503D4E765F07EFB4BF78C70,2026-03-28T10:30:53Z,"['power systems', 'power electronics', 'decarbonization']",electrical engineer power systems,2026-04-04T14:49:30.245765
adzuna,gb,United Kingdom,Internal Sales Engineer - Electrical Power Systems,Redline Group Ltd,"Northamptonshire, East Midlands",35000.0,50000.0,"Internal Sales Engineer - Electrical Power Systems Are you an Internal Sales Engineer with experience in power generation or electrical machinery, looking for your next opportunity? Our Easton on the Hill client is a specialist in generator systems and heavy-duty electrical equipment, offering the chance to work with advanced technologies and industry-leading solutions. Responsibilities of the Internal Sales Engineer - Electrical Power Systems role in Easton on the Hill: Build and maintain stro…",https://www.adzuna.co.uk/jobs/land/ad/5672750528?se=4m4WfDUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=9986FA7F17533D88D035477373B980F92519405A,2026-03-20T04:21:48Z,"['power systems', 'RTU', 'AI']",electrical engineer power systems,2026-04-04T14:49:30.246003
adzuna,gb,United Kingdom,Lead Electrical Engineer - Uninterruptible Power Supply Systems,Rolls-Royce SMR Limited,"Manchester, Greater Manchester",63600.0,83500.0,"Role Title: Lead Electrical Engineer - Uninterruptible Power Supply Systems We are Rolls-Royce SMR and we’re doing something that’s never been done before. We’re revolutionising an industry. That’s a once‑in‑a‑career opportunity for those excited by such a challenge. This is more than just a job; this is a legacy. The Electrical Engineering team at Rolls‑Royce SMR is responsible for designing and delivering electrical systems that underpin safe, resilient and reliable power station operation. B…",https://www.adzuna.co.uk/jobs/land/ad/5657685319?se=4m4WfDUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=CB5DFBB306F3511DC969D577EB83AF9BCB716C43,2026-03-07T16:11:26Z,"['electrical engineering', 'RTU']",electrical engineer power systems,2026-04-04T14:49:30.246238
adzuna,gb,United Kingdom,Satellite Electrical Power Systems Engineer,NewOrbit Space,"Reading, Berkshire",63479.4,63479.4,"At NewOrbit Space, our mission is to engineer the lowest orbiting satellites on Earth to rapidly advance global connectivity and insight. We are currently building satellites that can operate at an altitude of just 200 km - one-third that of conventional satellites. Thanks to our propulsion system AURA, we can compensate for the atmospheric drag at ultra-low altitudes. Your Role We are seeking a Satellite Electrical Power Systems Engineer to lead the design, development, and delivery of the ele…",https://www.adzuna.co.uk/jobs/details/5355149587?utm_medium=api&utm_source=1fc61054,2025-08-16T11:08:46Z,['power systems'],electrical engineer power systems,2026-04-04T14:49:30.246473
adzuna,gb,United Kingdom,Service Technician (m/f/d),GOLDBECK Solar GmbH,"Normanton, West Yorkshire",45313.62,45313.62,"Company description GOLDBECK SOLAR is a leading provider of turnkey solar systems on commercial roofs and ground mounted utility scale PV power plants. With our team of dedicated employees, we develop, plan, build, operate and finance photovoltaic systems in Germany, Europe and worldwide - tailor-made with a standardized approach. Job description As a Service Technician (m/f/d) in our Operations & Maintenance Team, you will be on the front line of keeping large-scale solar PV plants running rel…",https://www.adzuna.co.uk/jobs/land/ad/5651153808?se=4m4WfDUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=832208EEB5F0BFFB342E058BC4F4D5A6C9E907B4,2026-03-02T10:16:47Z,"['solar PV', 'AI']",electrical engineer power systems,2026-04-04T14:49:30.246679
adzuna,gb,United Kingdom,Electrical Power System Studies & Design Engineer,ABB,UK,59564.43,59564.43,"At ABB , we help industries run leaner and cleaner—and every person here makes that happen. You’ll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and help run what runs the world. This position reports to: Sales Support Manager __ Your role and responsibilities In this role, you will be part of a multi‑disciplined engineering team delivering electrical power system studies and design activities across concept, feasibility, and detailed design stages…",https://www.adzuna.co.uk/jobs/details/5628015931?utm_medium=api&utm_source=1fc61054,2026-02-13T17:15:53Z,['AI'],electrical engineer power systems,2026-04-04T14:49:30.246891
adzuna,gb,United Kingdom,Principal Electrical Design Engineer - Protection & Control,NG Bailey,"London, UK",91976.28,91976.28,"Principal Electrical Design Engineer - Protection & Control Scotland Region Permanent – Full Time, hybrid Salary Competitive  Car Allowance  Flexible Benefits Summary: This role involves designing and overseeing the implementation of protection schemes, control systems, and related equipment to ensure the safe and reliable operation of power networks, substations, and Transmissions and Distribution electrical infrastructure. Position requires technical expertise and vast experience working in T…",https://www.adzuna.co.uk/jobs/land/ad/5682532775?se=4m4WfDUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=7C232F0DAFF9B132EB60E41F2D677C294EA5354D,2026-03-30T02:12:54Z,"['substation', 'LV', 'distribution', 'transmission']",electrical engineer power systems,2026-04-04T14:49:30.247112
adzuna,gb,United Kingdom,Electrical Design Engineer,Davenham Switchgear Ltd,"Nottingham, Nottinghamshire",55000.0,55000.0,"Join Our Team as an Electrical Design Engineer based in Nottingham, United Kingdom Salary: £50,000 to £55,000 Annum Hours: Full Time, Permanent Why Work With Us? A career at Davenham Switchgear offers far more, including the combination of the stability and resources of being a brand of Legrand, with the close-knit, agile team we've built at Davenham. As well as exciting opportunities to work on cutting-edge switchgear which is powering data centres for some of the biggest tech companies in the…",https://www.adzuna.co.uk/jobs/land/ad/5661065523?se=4m4WfDUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=19D73C228A46983FE3D8B6E9561A3B8F41B66B22,2026-03-10T23:12:17Z,"['switchgear', 'RTU']",electrical engineer power systems,2026-04-04T14:49:30.247311
adzuna,gb,United Kingdom,Senior Engineering Manager,JD Ross Energy,"The City, Central London",63248.75,63248.75,"Power Systems Engineer – Renewable Energy (London based focusing on Italian projects) Our client is a fast‑growing renewable energy development business operating across the UK and Italian markets. With a strong pipeline of solar, wind, and storage projects, the company is dedicated to accelerating the transition to clean energy through strategic site development, advanced engineering, and innovative grid solutions. As the business continues expanding its European footprint, they are seeking an…",https://www.adzuna.co.uk/jobs/land/ad/5662944418?se=4m4WfDUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=ADB22BA02A94ED4FF32CB5D6F7C287D1E6B90F25,2026-03-12T21:40:06Z,"['power systems', 'grid']",electrical engineer power systems,2026-04-04T14:49:30.247920
adzuna,gb,United Kingdom,High Voltage Engineer,A.D.S Construction Personnel Ltd,"Luton, Bedfordshire",70000.0,70000.0,"High Voltage Senior Engineer Luton Location: Luton (predominantly office-based with occasional site visits) Hours: 08:0016:30 Salary: £60,000 £70,000  £5,000 car allowance Sectors: Power / Energy / Commercial / Aviation / Electrical Infrastructure Hybrid: Potential for elements of hybrid working Benefits 25 days of annual leave plus bank holidays Professional training and continued development Supportive leadership team with clear technical progression Exposure to major high-voltage and electri…",https://www.adzuna.co.uk/jobs/land/ad/5676935765?se=ai_GfjUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=FA7DED8DADD047BA26F9DC54959FB2CEEDD9BD3F,2026-03-24T15:13:43Z,['AI'],electrical engineer power systems,2026-04-04T14:49:35.160141
adzuna,gb,United Kingdom,MV Specialist Electrical Engineer - Dublin or Limerick,Breagh Recruitment,UK,90000.0,90000.0,"MV Specialist Electrical Engineer – Data Centre / Mission Critical Projects Dublin or Limerick, Ireland International Engineering Services Contractor €90,000  Package (DOE) The Company This opportunity is with one of Europe’s leading multidisciplinary engineering contractors, delivering complex electrical and mechanical infrastructure across Ireland, the UK and mainland Europe. With a strong reputation for delivering high value engineering projects, the company works with global clients across …",https://www.adzuna.co.uk/jobs/details/5664323437?utm_medium=api&utm_source=1fc61054,2026-03-13T23:55:09Z,"['MV', 'RTU', 'AI', 'contract']",electrical engineer power systems,2026-04-04T14:49:35.160360
adzuna,gb,United Kingdom,BESS Technical Support Engineer,SolaX Power,UK,66624.7,66624.7,"About SolaX Power Established in 2012, SolaX Power is dedicated to helping our customers transform their homes and businesses to clean energy and reducing the reliance on fossil fuels. SolaX Power is a leading provider of sustainable solar and energy storage solutions, with a strong presence in Europe, Asia, and Africa. Now we have more than 2800 employees globally, and we continue hiring talents to join us. At SolaX, a global organization, your career can reach its full potential. Position Ove…",https://www.adzuna.co.uk/jobs/land/ad/5654231732?se=ai_GfjUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=1091F0A6EAB2B860B393072FB95529604D226D56,2026-03-04T21:01:42Z,"['BESS', 'energy storage', 'AI']",electrical engineer power systems,2026-04-04T14:49:35.160562
adzuna,gb,United Kingdom,Project Engineer,Envision Energy,"Eastern England, UK",58871.61,58871.61,"About Envision: Envision Energy is a world-leading green technology company that provides renewable energy solutions for global enterprises, governments, and institutions. Encompassing three major business sectors - Smart Wind Turbines, Energy Storage, and Green Hydrogen Solutions, Envision Energy collaboratively constructs comprehensive solutions for energy transformation. Envision Energy has received several accolades for its sustainability performance, including the EcoVadis Gold Medal and t…",https://www.adzuna.co.uk/jobs/land/ad/5673854121?se=ai_GfjUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=3323F937784CA224CF04094F58DF92133198BA32,2026-03-21T04:33:34Z,"['wind turbine', 'energy storage', 'green hydrogen', 'AI', 'sustainability']",electrical engineer power systems,2026-04-04T14:49:35.160775
